"species","Genus","Family","Order","Class","spec_code","DemersPelag","EnvTemp","environment","Feeding_path","BodyShape","DepthRangeDeep","Lmax","trophic_level","K","tm"
"Sardinella_brasiliensis","Sardinella","Clupeidae","Clupeiformes","Actinopterygii",1505,"pelagic_neritic","subtropical","marine","pelagic","fusiform",60,27,3.1,0.71,1.1
"Sardinella_fimbriata","Sardinella","Clupeidae","Clupeiformes","Actinopterygii",1507,"pelagic_neritic","tropical","marine","benthic","fusiform",50,13,2.7,1.61,0.5
"Sardinella_longiceps","Sardinella","Clupeidae","Clupeiformes","Actinopterygii",1511,"pelagic_neritic","tropical","marine","benthic","fusiform",200,23,2.4,0.79,1
"Sardinella_maderensis","Sardinella","Clupeidae","Clupeiformes","Actinopterygii",1047,"pelagic_neritic","subtropical","marine","pelagic","fusiform",80,30,3.2,0.33,2.1
"Sardinops_sagax","Sardinops","Clupeidae","Clupeiformes","Actinopterygii",1477,"pelagic_neritic","subtropical","marine","benthic","fusiform",200,39.5,2.8,0.33,2.2
"Sargocentron_spiniferum","Sargocentron","Holocentridae","Beryciformes","Actinopterygii",6507,"reef_associated","tropical","marine","pelagic","fusiform",122,51,3.6,0.35,1.9
"Sarpa_salpa","Sarpa","Sparidae","Perciformes","Actinopterygii",204,"benthopelagic","subtropical","marine","benthic","fusiform",70,51,2,0.23,3
"Saurida_undosquamis","Saurida","Synodontidae","Aulopiformes","Actinopterygii",1055,"reef_associated","subtropical","marine","pelagic","elongate",350,50,4.5,0.23,2.9
"Scarus_falcipinnis","Scarus","Scaridae","Perciformes","Actinopterygii",7911,"reef_associated","tropical","marine","benthic","fusiform",20,60,2,0.34,1.9
"Scarus_ghobban","Scarus","Scaridae","Perciformes","Actinopterygii",5548,"reef_associated","tropical","marine","benthic","fusiform",90,75,2,0.33,2
"Scarus_niger","Scarus","Scaridae","Perciformes","Actinopterygii",5550,"reef_associated","tropical","marine","benthic","fusiform",20,40,2,0.72,1
"Scarus_psittacus","Scarus","Scaridae","Perciformes","Actinopterygii",5553,"reef_associated","tropical","marine","benthic","fusiform",25,34,2,1.49,0.5
"Scarus_rubroviolaceus","Scarus","Scaridae","Perciformes","Actinopterygii",5555,"reef_associated","tropical","marine","benthic","fusiform",36,70,2,0.58,1.2
"Scarus_tricolor","Scarus","Scaridae","Perciformes","Actinopterygii",6438,"reef_associated","tropical","marine","benthic","fusiform",25,26.6,2,0.6,1.2
"Schizothorax_richardsonii","Schizothorax","Cyprinidae","Cypriniformes","Actinopterygii",8705,"demersal","tropical","mixed","benthic","fusiform",23.7,60,2,0.34,2
"Schroederichthys_bivius","Schroederichthys","Scyliorhinidae","Carcharhiniformes","Elasmobranchii",838,"demersal","subtropical","marine","benthic","elongate",78,70,3.8,0.17,3.8
"Sciades_herzbergii","Sciades","Ariidae","Siluriformes","Actinopterygii",951,"demersal","tropical","mixed","benthic","elongate",56.5,94.2,3.3,0.25,2.6
"Sciaena_umbra","Sciaena","Sciaenidae","Perciformes","Actinopterygii",1707,"demersal","subtropical","marine","benthic","fusiform",200,70,3.8,0.11,5.9
"Sciaenops_ocellatus","Sciaenops","Sciaenidae","Perciformes","Actinopterygii",1191,"demersal","subtropical","marine","benthic","fusiform",98,155,3.7,0.46,1.4
"Scomber_colias","Scomber","Scombridae","Perciformes","Actinopterygii",54736,"pelagic_neritic","temperate","marine","pelagic","fusiform",500,55,3.9,0.23,2.9
"Scomber_japonicus","Scomber","Scombridae","Perciformes","Actinopterygii",117,"pelagic_neritic","subtropical","marine","pelagic","fusiform",300,64,3.4,0.36,2
"Scomber_scombrus","Scomber","Scombridae","Perciformes","Actinopterygii",118,"pelagic_neritic","temperate","marine","pelagic","fusiform",1000,60,3.6,0.26,2.6
"Scomberomorus_commerson","Scomberomorus","Scombridae","Perciformes","Actinopterygii",121,"pelagic_neritic","tropical","marine","pelagic","fusiform",70,240,4.5,0.28,2.1
"Scomberomorus_guttatus","Scomberomorus","Scombridae","Perciformes","Actinopterygii",123,"pelagic_neritic","tropical","marine","pelagic","fusiform",200,76,4.3,0.75,0.9
"Scophthalmus_maximus","Scophthalmus","Scophthalmidae","Pleuronectiformes","Actinopterygii",1348,"demersal","temperate","marine","pelagic","short_deep",70,100,4.4,0.31,2.2
"Scopthalmus_maeoticus","Scophthalmus","Scophthalmidae","Pleuronectiformes","Actinopterygii",57861,"demersal","temperate","marine","pelagic","short_deep",150,45,4.17,0.22,3.1
"Scorpaena_porcus","Scorpaena","Scorpaenidae","Scorpaeniformes","Actinopterygii",1758,"demersal","temperate","marine","benthic","fusiform",800,40.5,3.9,0.16,4.5
"Scorpaena_scrofa","Scorpaena","Scorpaenidae","Scorpaeniformes","Actinopterygii",1759,"demersal","subtropical","marine","benthic","fusiform",500,50,4.3,0.08,8.2
"Sebastes_flavidus","Sebastes","Sebastidae","Scorpaeniformes","Actinopterygii",503,"reef_associated","temperate","marine","pelagic","fusiform",549,66,4.2,0.16,4.2
"Sebastes_melanops","Sebastes","Sebastidae","Scorpaeniformes","Actinopterygii",3979,"reef_associated","temperate","marine","pelagic","fusiform",366,63,4.4,0.09,7.5
"Sebastes_mentella","Sebastes","Sebastidae","Scorpaeniformes","Actinopterygii",505,"benthopelagic","polar_deep","marine","pelagic","fusiform",1441,77.5,4.1,0.09,7.5
"Sebastes_norvegicus","Sebastes","Sebastidae","Scorpaeniformes","Actinopterygii",501,"pelagic_oceanic","temperate","marine","pelagic","fusiform",1000,100,4,0.06,10.5
"Sebastes_oculatus","Sebastes","Sebastidae","Scorpaeniformes","Actinopterygii",12084,"demersal","subtropical","marine","benthic","fusiform",406.78,40.8,3.76,0.13,5.3
"Sebastes_pinniger","Sebastes","Sebastidae","Scorpaeniformes","Actinopterygii",3989,"demersal","subtropical","marine","pelagic","fusiform",838,76,3.8,0.14,4.7
"Selar_crumenophthalmus","Selar","Carangidae","Perciformes","Actinopterygii",387,"reef_associated","subtropical","marine","benthic","fusiform",170,70,3.8,0.54,1.3
"Selaroides_leptolepis","Selaroides","Carangidae","Perciformes","Actinopterygii",388,"reef_associated","tropical","marine","pelagic","fusiform",50,22,3.8,1.12,0.7
"Selene_vomer","Selene","Carangidae","Perciformes","Actinopterygii",1004,"demersal","subtropical","marine","benthic","fusiform",53,48.3,4.3,0.38,1.8
"Seriola_lalandi","Seriola","Carangidae","Perciformes","Actinopterygii",382,"benthopelagic","subtropical","marine","pelagic","fusiform",825,250,4.2,0.13,4.5
"Seriolella_punctata","Seriolella","Centrolophidae","Perciformes","Actinopterygii",12922,"benthopelagic","temperate","marine","pelagic","fusiform",650,66,3.5,0.41,1.6
"Seriolina_nigrofasciata","Seriolina","Carangidae","Perciformes","Actinopterygii",1962,"reef_associated","tropical","marine","benthic","short_deep",150,70,4.2,0.27,2.4
"Serranus_scriba","Serranus","Serranidae","Perciformes","Actinopterygii",1761,"demersal","subtropical","marine","benthic","fusiform",150,36,3.8,0.19,3.8
"Setipinna_taty","Setipinna","Engraulidae","Clupeiformes","Actinopterygii",611,"pelagic_neritic","tropical","marine","benthic","fusiform",50,15.3,3.6,0.33,2.3
"Siganus_argenteus","Siganus","Siganidae","Perciformes","Actinopterygii",4614,"reef_associated","tropical","marine","benthic","fusiform",40,40,2,0.75,0.9
"Siganus_rivulatus","Siganus","Siganidae","Perciformes","Actinopterygii",4545,"reef_associated","subtropical","marine","benthic","fusiform",30,27,2,0.23,3.1
"Siganus_sutor","Siganus","Siganidae","Perciformes","Actinopterygii",4615,"reef_associated","tropical","marine","benthic","fusiform",50,45,2.3,0.65,1.1
"Sillaginodes_punctatus","Sillaginodes","Sillaginidae","Perciformes","Actinopterygii",8489,"demersal","temperate","marine","benthic","elongate",200,72,3.3,0.47,1.4
"Sillaginopsis_panijus","Sillaginopsis","Sillaginidae","Perciformes","Actinopterygii",402,"demersal","tropical","marine","benthic","elongate",47.38,44,3.3,0.4,1.7
"Sillago_ingenuua","Sillago","Sillaginidae","Perciformes","Actinopterygii",8518,"demersal","tropical","marine","benthic","elongate",50,41.3,3.23,0.53,1.43
"Sillago_sihama","Sillago","Sillaginidae","Perciformes","Actinopterygii",4544,"reef_associated","tropical","marine","benthic","elongate",60,31,3.3,0.66,1.1
"Solea_solea","Solea","Soleidae","Pleuronectiformes","Actinopterygii",525,"demersal","subtropical","marine","benthic","short_deep",150,70,3.2,0.36,2
"Sparisoma_cretense","Sparisoma","Scaridae","Perciformes","Actinopterygii",13025,"reef_associated","subtropical","marine","benthic","fusiform",50,50,2.9,0.29,2.5
"Sparus_aurata","Sparus","Sparidae","Perciformes","Actinopterygii",1164,"demersal","subtropical","marine","benthic","fusiform",150,70,3.7,0.26,2.6
"Sphyraena_chrysotaenia","Sphyraena","Sphyraenidae","Perciformes","Actinopterygii",16905,"pelagic_neritic","subtropical","marine","pelagic","elongate",50,32.2,4.39,0.58,1.3
"Sphyraena_guachancho","Sphyraena","Sphyraenidae","Perciformes","Actinopterygii",1236,"pelagic_neritic","subtropical","marine","pelagic","elongate",100,200,4.4,0.09,6.2
"Sphyraena_jello","Sphyraena","Sphyraenidae","Perciformes","Actinopterygii",4827,"reef_associated","tropical","marine","pelagic","elongate",200,150,4.5,0.1,5.8
"Sphyraena_sphyraena","Sphyraena","Sphyraenidae","Perciformes","Actinopterygii",1765,"pelagic_neritic","subtropical","marine","pelagic","elongate",100,165,4,0.36,1.6
"Spicara_maena","Spicara","Sparidae","Perciformes","Actinopterygii",4887,"pelagic_neritic","subtropical","marine","pelagic","fusiform",130,25,4.2,0.17,4.3
"Spicara_smaris","Spicara","Sparidae","Perciformes","Actinopterygii",1766,"pelagic_neritic","subtropical","marine","pelagic","fusiform",328,20,3,0.19,3.8
"Spondyliosoma_cantharus","Spondyliosoma","Sparidae","Perciformes","Actinopterygii",1356,"benthopelagic","subtropical","marine","benthic","fusiform",300,60,3.3,0.3,2.4
"Spratelloides_robustus","Spratelloides","Clupeidae","Clupeiformes","Actinopterygii",1460,"pelagic_neritic","subtropical","marine","pelagic","elongate",50,12,3.4,1.02,0.8
"Sprattus_sprattus","Sprattus","Clupeidae","Clupeiformes","Actinopterygii",1357,"pelagic_neritic","temperate","marine","pelagic","fusiform",150,16,3,0.3,2.6
"Squalus_acanthias","Squalus","Squalidae","Squaliformes","Elasmobranchii",139,"benthopelagic","temperate","marine","pelagic","elongate",1460,95,4.4,0.14,4.5
"Stenodus_leucichthys","Stenodus","Salmonidae","Salmoniformes","Actinopterygii",2692,"demersal","polar_deep","mixed","pelagic","fusiform",124.73,150,4.2,0.1,5.9
"Stolephorus_commersonii","Stolephorus","Engraulidae","Clupeiformes","Actinopterygii",566,"pelagic_neritic","tropical","marine","pelagic","fusiform",50,10,3.1,0.96,0.9
"Stolephorus_commersonnii","Stolephorus","Engraulidae","Clupeiformes","Actinopterygii",566,"pelagic_neritic","tropical","marine","pelagic","fusiform",50,10,3.1,0.96,0.9
"Stolephorus_indicus","Stolephorus","Engraulidae","Clupeiformes","Actinopterygii",569,"pelagic_neritic","tropical","marine","pelagic","elongate",50,15.5,3.6,1.05,0.8
"Stolephorus_tri","Stolephorus","Engraulidae","Clupeiformes","Actinopterygii",577,"pelagic_neritic","tropical","marine","pelagic","fusiform",50,9.5,3.59,1.03,0.8
"Stolephorus_waitei","Stolephorus","Engraulidae","Clupeiformes","Actinopterygii",578,"pelagic_neritic","tropical","marine","pelagic","elongate",50,9.4,3.59,1.51,0.6
"Stromateus_brasiliensis","Stromateus","Stromateidae","Perciformes","Actinopterygii",12930,"benthopelagic","subtropical","marine","pelagic","fusiform",133,38,3.4,0.66,1.1
"Syacium_gunteri","Syacium","Paralichthyidae","Pleuronectiformes","Actinopterygii",4231,"reef_associated","tropical","marine","benthic","short_deep",95,20,3.3,0.7,1.1
"Synodus_foetens","Synodus","Synodontidae","Aulopiformes","Actinopterygii",2719,"reef_associated","tropical","marine","pelagic","elongate",200,48.3,4.5,0.34,2
"Tenualosa_ilisha","Tenualosa","Clupeidae","Clupeiformes","Actinopterygii",1596,"pelagic_neritic","tropical","mixed","benthic","fusiform",200,60,2.9,0.64,1.1
"Tenualosa_macroura","Tenualosa","Clupeidae","Clupeiformes","Actinopterygii",1597,"pelagic_neritic","tropical","marine","benthic","fusiform",50,52,3.35,1.07,0.6
"Thaleichthys_pacificus","Thaleichthys","Osmeridae","Osmeriformes","Actinopterygii",256,"pelagic_neritic","temperate","marine","benthic","elongate",300,34,3.3,0.34,2.3
"Theragra_chalcogramma","Gadus","Gadidae","Gadiformes","Actinopterygii",318,"benthopelagic","polar_deep","marine","pelagic","fusiform",1280,91,3.6,0.28,2.4
"Thunnus_alalunga","Thunnus","Scombridae","Perciformes","Actinopterygii",142,"pelagic_oceanic","subtropical","marine","pelagic","fusiform",600,140,4.3,0.23,2.7
"Thunnus_albacares","Thunnus","Scombridae","Perciformes","Actinopterygii",143,"pelagic_oceanic","tropical","marine","pelagic","fusiform",250,239,4.4,0.31,1.8
"Thunnus_orientalis","Thunnus","Scombridae","Perciformes","Actinopterygii",14290,"pelagic_oceanic","subtropical","marine","pelagic","fusiform",550,300,4.42,0.1,5.3
"Thunnus_thynnus","Thunnus","Scombridae","Perciformes","Actinopterygii",147,"pelagic_oceanic","subtropical","marine","pelagic","fusiform",985,458,4.5,0.07,7.4
"Tor_putitora","Tor","Cyprinidae","Cypriniformes","Actinopterygii",9194,"benthopelagic","subtropical","mixed","benthic","fusiform",23.7,275,2.9,0.07,8.3
"Trachinotus_blochii","Trachinotus","Carangidae","Perciformes","Actinopterygii",1963,"reef_associated","tropical","marine","benthic","short_deep",7,110,3.7,0.16,3.8
"Trachinotus_ovatus","Trachinotus","Carangidae","Perciformes","Actinopterygii",1773,"pelagic_neritic","subtropical","marine","pelagic","fusiform",200,70,3.7,0.27,2.4
"Trachinus_draco","Trachinus","Trachinidae","Perciformes","Actinopterygii",1363,"demersal","temperate","marine","pelagic","fusiform",150,53,4.2,0.18,4
"Trachurus_lathami","Trachurus","Carangidae","Perciformes","Actinopterygii",369,"reef_associated","subtropical","marine","pelagic","fusiform",200,40,4,0.25,2.9
"Trachurus_mediterraneus","Trachurus","Carangidae","Perciformes","Actinopterygii",1278,"pelagic_oceanic","subtropical","marine","pelagic","fusiform",500,60,3.8,0.21,3.3
"Trachurus_trachurus","Trachurus","Carangidae","Perciformes","Actinopterygii",1365,"pelagic_neritic","subtropical","marine","pelagic","fusiform",1050,70,3.7,0.14,4.8
"Trachurus_trecae","Trachurus","Carangidae","Perciformes","Actinopterygii",371,"benthopelagic","tropical","marine","pelagic","fusiform",100,35,3.5,0.26,2.6
"Trematomus_bernacchii","Trematomus","Nototheniidae","Perciformes","Actinopterygii",7053,"demersal","polar_deep","marine","benthic","fusiform",700,28,3.4,0.18,4
"Trematomus_eulepidotus","Trematomus","Nototheniidae","Perciformes","Actinopterygii",7054,"demersal","polar_deep","marine","pelagic","fusiform",650,34.5,3.4,0.15,5
"Trematomus_hansoni","Trematomus","Nototheniidae","Perciformes","Actinopterygii",7055,"demersal","polar_deep","marine","pelagic","fusiform",549,41,3.4,0.08,8.7
"Trematomus_lepidorhinus","Trematomus","Nototheniidae","Perciformes","Actinopterygii",7056,"demersal","polar_deep","marine","pelagic","fusiform",800,31,3.8,0.09,7.9
"Trematomus_pennellii","Trematomus","Nototheniidae","Perciformes","Actinopterygii",7060,"demersal","polar_deep","marine","benthic","fusiform",732,24,3.3,0.06,11.7
"Trematomus_scotti","Trematomus","Nototheniidae","Perciformes","Actinopterygii",7061,"demersal","polar_deep","marine","benthic","fusiform",793,16,3.2,0.16,5.1
"Trichiurus_lepturus","Trichiurus","Trichiuridae","Perciformes","Actinopterygii",1288,"benthopelagic","subtropical","marine","pelagic","elongate",589,234,4.4,0.25,2.3
"Trichodon_trichodon","Trichodon","Trichodontidae","Perciformes","Actinopterygii",3682,"demersal","polar_deep","marine","pelagic","elongate",375,30.5,4,0.3,2.5
"Trigla_lyra","Trigla","Triglidae","Scorpaeniformes","Actinopterygii",5038,"demersal","polar_deep","marine","benthic","fusiform",700,60,3.7,0.11,5.8
"Trisopterus_minutus","Trisopterus","Gadidae","Gadiformes","Actinopterygii",481,"benthopelagic","temperate","marine","benthic","fusiform",440,40,3.7,0.51,1.5
"Tylosurus_crocodilus","Tylosurus","Belonidae","Beloniformes","Actinopterygii",977,"reef_associated","tropical","marine","pelagic","elongate",13,150,4.4,0.3,2
"Umbrina_cirrosa","Umbrina","Sciaenidae","Perciformes","Actinopterygii",1306,"demersal","subtropical","marine","benthic","fusiform",100,73,3.4,0.28,2.3
"Upeneus_moluccensis","Upeneus","Mullidae","Perciformes","Actinopterygii",4444,"reef_associated","subtropical","marine","benthic","fusiform",120,22.5,3.6,0.65,1.1
"Upeneus_parvus","Upeneus","Mullidae","Perciformes","Actinopterygii",1095,"demersal","tropical","marine","benthic","fusiform",100,30,3.9,0.43,1.7
"Xenentodon_cancila","Xenentodon","Belonidae","Beloniformes","Actinopterygii",10124,"pelagic_neritic","tropical","mixed","benthic","elongate",2,40,3.9,0.43,1.6
"Xiphias_gladius","Xiphias","Xiphiidae","Perciformes","Actinopterygii",226,"pelagic_oceanic","temperate","marine","pelagic","elongate",2878,455,4.5,0.12,4.5
"Zaprora_silenus","Zaprora","Zaproridae","Perciformes","Actinopterygii",3819,"demersal","polar_deep","marine","benthic","short_deep",675,88,3.7,0.18,3.5
"Zearaja_chilensis","Zearaja","Rajidae","Rajiformes","Elasmobranchii",51636,"demersal","temperate","marine","benthic","flat",500,210,4.5,0.08,7.3
"Zebrasoma_desjardinii","Zebrasoma","Acanthuridae","Perciformes","Actinopterygii",58791,"reef_associated","tropical","marine","benthic","short_deep",30,40,2.02,0.35,2
"Zeus_faber","Zeus","Zeidae","Zeiformes","Actinopterygii",1370,"benthopelagic","temperate","marine","pelagic","short_deep",400,90,4.5,0.15,4.3
